порядковый номер броневика,устройство,дата-время прибытия,дата-время отъезда
2,629731,2022-10-14 12:20:49.200000,2022-10-14 12:30:49.200000
2,629806,2022-10-14 12:38:57.600000,2022-10-14 12:48:57.600000
2,688345,2022-10-14 12:58:25.200000,2022-10-14 13:08:25.200000
2,634024,2022-10-14 13:17:43.200000,2022-10-14 13:27:43.200000
2,608080,2022-10-14 13:41:10.800000,2022-10-14 13:51:10.800000
2,688214,2022-10-14 13:53:02.400000,2022-10-14 14:03:02.400000
2,606074,2022-10-14 14:10:45.600000,2022-10-14 14:20:45.600000
2,606149,2022-10-14 14:26:38.400000,2022-10-14 14:36:38.400000
2,689149,2022-10-14 14:42:50.400000,2022-10-14 14:52:50.400000
2,606149,2022-10-14 14:57:10.200000,2022-10-14 15:07:10.200000
2,607730,2022-10-14 15:21:45.600000,2022-10-14 15:31:45.600000
2,619514,2022-10-14 15:41:28.800000,2022-10-14 15:51:28.800000
2,634657,2022-10-14 15:54:31.200000,2022-10-14 16:04:31.200000
2,635763,2022-10-14 16:14:49.800000,2022-10-14 16:24:49.800000
2,606118,2022-10-14 16:33:09,2022-10-14 16:43:09
2,682784,2022-10-14 16:51:10.800000,2022-10-14 17:01:10.800000
2,607523,2022-10-14 17:03:40.200000,2022-10-14 17:13:40.200000
2,608008,2022-10-14 18:04:13.800000,2022-10-14 18:14:13.800000
2,690262,2022-10-14 18:33:08.400000,2022-10-14 18:43:08.400000
3,668584,2022-10-14 09:00:00,2022-10-14 09:10:00
3,635556,2022-10-14 09:19:06,2022-10-14 09:29:06
3,619728,2022-10-14 09:34:42,2022-10-14 09:44:42
3,646868,2022-10-14 09:47:46.200000,2022-10-14 09:57:46.200000
3,622371,2022-10-14 10:32:30.600000,2022-10-14 10:42:30.600000
3,607786,2022-10-14 10:54:00,2022-10-14 11:04:00
3,635559,2022-10-14 11:34:51.600000,2022-10-14 11:44:51.600000
3,644459,2022-10-14 12:02:13.800000,2022-10-14 12:12:13.800000
3,686161,2022-10-14 12:26:28.800000,2022-10-14 12:36:28.800000
3,692541,2022-10-14 12:41:40.200000,2022-10-14 12:51:40.200000
3,687668,2022-10-14 12:55:00,2022-10-14 13:05:00
3,649851,2022-10-14 13:18:27.600000,2022-10-14 13:28:27.600000
3,607773,2022-10-14 13:37:43.800000,2022-10-14 13:47:43.800000
3,607769,2022-10-14 13:56:35.400000,2022-10-14 14:06:35.400000
3,682257,2022-10-14 14:16:43.800000,2022-10-14 14:26:43.800000
3,608057,2022-10-14 14:29:26.400000,2022-10-14 14:39:26.400000
3,608062,2022-10-14 14:39:54.600000,2022-10-14 14:49:54.600000
3,635211,2022-10-14 14:53:46.200000,2022-10-14 15:03:46.200000
3,636710,2022-10-14 15:06:07.200000,2022-10-14 15:16:07.200000
3,633088,2022-10-14 15:18:47.400000,2022-10-14 15:28:47.400000
3,605329,2022-10-14 15:36:50.400000,2022-10-14 15:46:50.400000
3,635518,2022-10-14 15:53:11.400000,2022-10-14 16:03:11.400000
3,687662,2022-10-14 16:12:40.200000,2022-10-14 16:22:40.200000
3,607558,2022-10-14 16:39:45,2022-10-14 16:49:45
3,634946,2022-10-14 16:58:48.600000,2022-10-14 17:08:48.600000
3,608095,2022-10-14 17:56:59.400000,2022-10-14 18:06:59.400000
4,609399,2022-10-14 09:00:00,2022-10-14 09:10:00
4,646769,2022-10-14 10:17:07.200000,2022-10-14 10:27:07.200000
4,634975,2022-10-14 11:37:34.199999999,2022-10-14 11:47:34.199999999
4,682293,2022-10-14 12:32:14.400000,2022-10-14 12:42:14.400000
4,644016,2022-10-14 12:59:45,2022-10-14 13:09:45
4,689146,2022-10-14 13:24:04.200000,2022-10-14 13:34:04.200000
4,688325,2022-10-14 13:52:14.400000,2022-10-14 14:02:14.400000
4,635743,2022-10-14 14:05:43.800000,2022-10-14 14:15:43.800000
4,688325,2022-10-14 14:19:27.600000,2022-10-14 14:29:27.600000
4,629839,2022-10-14 14:45:54.600000,2022-10-14 14:55:54.600000
4,646947,2022-10-14 15:10:57,2022-10-14 15:20:57
4,636512,2022-10-14 15:39:43.200000,2022-10-14 15:49:43.200000
4,646947,2022-10-14 16:08:27.600000,2022-10-14 16:18:27.600000
4,658382,2022-10-14 16:42:32.400000,2022-10-14 16:52:32.400000
4,667193,2022-10-14 18:05:55.200000,2022-10-14 18:15:55.200000
5,609118,2022-10-14 09:00:00,2022-10-14 09:10:00
5,686130,2022-10-14 09:22:30,2022-10-14 09:32:30
5,640036,2022-10-14 09:47:14.400000,2022-10-14 09:57:14.400000
5,616767,2022-10-14 10:38:01.800000,2022-10-14 10:48:01.800000
5,609355,2022-10-14 10:51:19.200000,2022-10-14 11:01:19.200000
5,668645,2022-10-14 11:12:40.800000,2022-10-14 11:22:40.800000
5,606006,2022-10-14 11:32:31.800000,2022-10-14 11:42:31.800000
5,695030,2022-10-14 11:57:36.600000,2022-10-14 12:07:36.600000
5,635527,2022-10-14 12:26:37.200000,2022-10-14 12:36:37.200000
5,645477,2022-10-14 12:53:24.600000,2022-10-14 13:03:24.600000
5,630465,2022-10-14 13:15:00.600000,2022-10-14 13:25:00.600000
5,688899,2022-10-14 13:39:15.600000,2022-10-14 13:49:15.600000
5,649505,2022-10-14 14:10:40.800000,2022-10-14 14:20:40.800000
5,622469,2022-10-14 14:46:26.400000,2022-10-14 14:56:26.400000
5,634901,2022-10-14 15:01:39.600000,2022-10-14 15:11:39.600000
5,677536,2022-10-14 15:22:46.200000,2022-10-14 15:32:46.200000
5,645352,2022-10-14 15:52:11.400000,2022-10-14 16:02:11.400000
5,627732,2022-10-14 16:12:49.200000,2022-10-14 16:22:49.200000
5,677549,2022-10-14 16:54:18.600000,2022-10-14 17:04:18.600000
5,679673,2022-10-14 17:08:32.400000,2022-10-14 17:18:32.400000
5,677563,2022-10-14 17:26:23.400000,2022-10-14 17:36:23.400000
6,606176,2022-10-14 09:00:00,2022-10-14 09:10:00
6,669424,2022-10-14 09:25:57.600000,2022-10-14 09:35:57.600000
6,619604,2022-10-14 09:44:04.200000,2022-10-14 09:54:04.200000
6,619657,2022-10-14 09:57:01.200000,2022-10-14 10:07:01.200000
6,658347,2022-10-14 10:13:29.400000,2022-10-14 10:23:29.400000
6,609993,2022-10-14 10:32:06,2022-10-14 10:42:06
6,662905,2022-10-14 10:43:20.400000,2022-10-14 10:53:20.400000
6,609993,2022-10-14 10:54:43.800000,2022-10-14 11:04:43.800000
6,662905,2022-10-14 11:05:58.200000,2022-10-14 11:15:58.200000
6,636047,2022-10-14 11:19:24.600000,2022-10-14 11:29:24.600000
6,609123,2022-10-14 11:34:16.200000,2022-10-14 11:44:16.200000
6,641549,2022-10-14 11:46:57.600000,2022-10-14 11:56:57.600000
6,609956,2022-10-14 12:03:33.600000,2022-10-14 12:13:33.600000
6,676489,2022-10-14 12:28:30,2022-10-14 12:38:30
6,635285,2022-10-14 12:45:07.800000,2022-10-14 12:55:07.800000
6,619193,2022-10-14 13:31:20.400000,2022-10-14 13:41:20.400000
6,678284,2022-10-14 13:56:01.800000,2022-10-14 14:06:01.800000
6,657518,2022-10-14 14:31:53.400000,2022-10-14 14:41:53.400000
6,657948,2022-10-14 15:25:59.400000,2022-10-14 15:35:59.400000
6,619209,2022-10-14 15:37:30.600000,2022-10-14 15:47:30.600000
6,606579,2022-10-14 15:58:55.800000,2022-10-14 16:08:55.800000
6,698993,2022-10-14 16:16:48.600000,2022-10-14 16:26:48.600000
6,606576,2022-10-14 16:35:22.200000,2022-10-14 16:45:22.200000
6,606575,2022-10-14 16:49:54,2022-10-14 16:59:54
6,619587,2022-10-14 17:03:45.600000,2022-10-14 17:13:45.600000
6,607005,2022-10-14 17:42:24,2022-10-14 17:52:24
0,687618,2022-10-15 09:00:00,2022-10-15 09:10:00
0,677517,2022-10-15 09:31:27,2022-10-15 09:41:27
0,608047,2022-10-15 10:16:11.400000,2022-10-15 10:26:11.400000
0,608061,2022-10-15 10:34:03.600000,2022-10-15 10:44:03.600000
0,608044,2022-10-15 10:47:50.400000,2022-10-15 10:57:50.400000
0,605393,2022-10-15 11:12:06,2022-10-15 11:22:06
0,606139,2022-10-15 11:34:17.400000,2022-10-15 11:44:17.400000
0,688304,2022-10-15 11:56:50.400000,2022-10-15 12:06:50.400000
0,683103,2022-10-15 12:16:36.600000,2022-10-15 12:26:36.600000
0,648023,2022-10-15 12:33:49.200000,2022-10-15 12:43:49.200000
0,406597,2022-10-15 12:58:40.800000,2022-10-15 13:08:40.800000
0,637199,2022-10-15 13:17:10.200000,2022-10-15 13:27:10.200000
0,608071,2022-10-15 14:08:31.200000,2022-10-15 14:18:31.200000
0,686192,2022-10-15 14:33:13.200000,2022-10-15 14:43:13.200000
0,682799,2022-10-15 14:49:45.600000,2022-10-15 14:59:45.600000
0,622316,2022-10-15 15:05:10.200000,2022-10-15 15:15:10.200000
1,688349,2022-10-15 09:00:00,2022-10-15 09:10:00
1,635597,2022-10-15 09:23:56.400000,2022-10-15 09:33:56.400000
1,645381,2022-10-15 09:41:09,2022-10-15 09:51:09
1,619617,2022-10-15 10:04:11.400000,2022-10-15 10:14:11.400000
1,636752,2022-10-15 10:24:17.400000,2022-10-15 10:34:17.400000
1,634674,2022-10-15 10:46:48.600000,2022-10-15 10:56:48.600000
1,682268,2022-10-15 11:07:04.200000,2022-10-15 11:17:04.200000
1,634722,2022-10-15 11:27:44.400000,2022-10-15 11:37:44.400000
1,698639,2022-10-15 12:06:03.600000,2022-10-15 12:16:03.600000
1,676396,2022-10-15 12:34:09,2022-10-15 12:44:09
1,682767,2022-10-15 12:45:57.600000,2022-10-15 12:55:57.600000
1,634853,2022-10-15 13:02:13.200000,2022-10-15 13:12:13.200000
1,691855,2022-10-15 13:31:18.600000,2022-10-15 13:41:18.600000
1,686145,2022-10-15 13:50:55.200000,2022-10-15 14:00:55.200000
1,659676,2022-10-15 14:10:40.800000,2022-10-15 14:20:40.800000
1,677537,2022-10-15 15:03:23.400000,2022-10-15 15:13:23.400000
1,635592,2022-10-15 15:14:40.200000,2022-10-15 15:24:40.200000
2,622381,2022-10-15 09:00:00,2022-10-15 09:10:00
2,627708,2022-10-15 09:36:53.400000,2022-10-15 09:46:53.400000
2,622388,2022-10-15 09:59:44.400000,2022-10-15 10:09:44.400000
2,663189,2022-10-15 10:12:36.600000,2022-10-15 10:22:36.600000
2,634986,2022-10-15 10:25:37.200000,2022-10-15 10:35:37.200000
2,619658,2022-10-15 10:53:10.200000,2022-10-15 11:03:10.200000
2,606091,2022-10-15 11:15:58.200000,2022-10-15 11:25:58.200000
2,607047,2022-10-15 11:43:52.800000,2022-10-15 11:53:52.800000
2,608089,2022-10-15 12:02:43.200000,2022-10-15 12:12:43.200000
2,622459,2022-10-15 12:39:19.200000,2022-10-15 12:49:19.200000
2,606170,2022-10-15 12:53:23.400000,2022-10-15 13:03:23.400000
2,619593,2022-10-15 13:16:54.600000,2022-10-15 13:26:54.600000
2,616660,2022-10-15 13:49:41.400000,2022-10-15 13:59:41.400000
2,668587,2022-10-15 14:09:42,2022-10-15 14:19:42
2,635701,2022-10-15 14:21:07.800000,2022-10-15 14:31:07.800000
2,619229,2022-10-15 14:42:46.800000,2022-10-15 14:52:46.800000
2,606168,2022-10-15 15:08:41.400000,2022-10-15 15:18:41.400000
2,662497,2022-10-15 15:34:52.200000,2022-10-15 15:44:52.200000
3,608022,2022-10-15 09:00:00,2022-10-15 09:10:00
3,623320,2022-10-15 09:33:28.200000,2022-10-15 09:43:28.200000
3,698945,2022-10-15 09:49:14.400000,2022-10-15 09:59:14.400000
3,635587,2022-10-15 10:04:35.400000,2022-10-15 10:14:35.400000
3,622362,2022-10-15 11:04:04.200000,2022-10-15 11:14:04.200000
3,683745,2022-10-15 11:25:35.400000,2022-10-15 11:35:35.400000
3,634558,2022-10-15 12:01:54.600000,2022-10-15 12:11:54.600000
3,622489,2022-10-15 12:19:05.400000,2022-10-15 12:29:05.400000
3,629837,2022-10-15 12:38:10.200000,2022-10-15 12:48:10.200000
3,653692,2022-10-15 13:05:52.800000,2022-10-15 13:15:52.800000
3,607515,2022-10-15 13:19:39.600000,2022-10-15 13:29:39.600000
3,607513,2022-10-15 13:33:03,2022-10-15 13:43:03
3,629756,2022-10-15 13:56:03,2022-10-15 14:06:03
3,629727,2022-10-15 14:18:19.800000,2022-10-15 14:28:19.800000
3,629756,2022-10-15 14:40:12,2022-10-15 14:50:12
3,688219,2022-10-15 15:09:48.600000,2022-10-15 15:19:48.600000
3,689142,2022-10-15 15:33:05.400000,2022-10-15 15:43:05.400000
3,683745,2022-10-15 16:07:56.400000,2022-10-15 16:17:56.400000
3,635287,2022-10-15 16:56:17.400000,2022-10-15 17:06:17.400000
4,607056,2022-10-15 09:00:00,2022-10-15 09:10:00
4,606531,2022-10-15 09:41:48,2022-10-15 09:51:48
4,687690,2022-10-15 10:00:24.600000,2022-10-15 10:10:24.600000
4,644082,2022-10-15 10:36:37.200000,2022-10-15 10:46:37.200000
4,635736,2022-10-15 11:04:14.400000,2022-10-15 11:14:14.400000
4,605381,2022-10-15 11:42:13.800000,2022-10-15 11:52:13.800000
4,692611,2022-10-15 12:02:06,2022-10-15 12:12:06
4,605380,2022-10-15 12:17:31.200000,2022-10-15 12:27:31.200000
4,689138,2022-10-15 12:44:22.800000,2022-10-15 12:54:22.800000
4,616468,2022-10-15 13:00:58.800000,2022-10-15 13:10:58.800000
4,406504,2022-10-15 13:19:12.600000,2022-10-15 13:29:12.600000
4,607509,2022-10-15 13:36:58.200000,2022-10-15 13:46:58.200000
4,607569,2022-10-15 13:59:21.600000,2022-10-15 14:09:21.600000
4,635576,2022-10-15 14:13:54.600000,2022-10-15 14:23:54.600000
4,682294,2022-10-15 14:37:39.600000,2022-10-15 14:47:39.600000
4,698646,2022-10-15 15:18:26.400000,2022-10-15 15:28:26.400000
4,635288,2022-10-15 16:00:31.800000,2022-10-15 16:10:31.800000
4,635261,2022-10-15 16:13:34.800000,2022-10-15 16:23:34.800000
4,647741,2022-10-15 16:26:22.800000,2022-10-15 16:36:22.800000
4,649751,2022-10-15 16:38:18,2022-10-15 16:48:18
4,622435,2022-10-15 16:51:45,2022-10-15 17:01:45
5,635721,2022-10-15 09:00:00,2022-10-15 09:10:00
5,607003,2022-10-15 09:12:04.800000,2022-10-15 09:22:04.800000
5,619206,2022-10-15 09:23:21,2022-10-15 09:33:21
5,662968,2022-10-15 09:38:15.600000,2022-10-15 09:48:15.600000
5,634888,2022-10-15 10:16:22.200000,2022-10-15 10:26:22.200000
5,619217,2022-10-15 10:52:11.400000,2022-10-15 11:02:11.400000
5,639712,2022-10-15 11:09:21.600000,2022-10-15 11:19:21.600000
5,649981,2022-10-15 11:20:51.600000,2022-10-15 11:30:51.600000
5,635235,2022-10-15 11:37:51,2022-10-15 11:47:51
5,619705,2022-10-15 12:26:10.200000,2022-10-15 12:36:10.200000
5,606559,2022-10-15 12:40:51.600000,2022-10-15 12:50:51.600000
5,680634,2022-10-15 12:54:28.200000,2022-10-15 13:04:28.200000
5,606562,2022-10-15 13:07:43.200000,2022-10-15 13:17:43.200000
5,606563,2022-10-15 13:25:08.400000,2022-10-15 13:35:08.400000
5,686191,2022-10-15 14:18:01.800000,2022-10-15 14:28:01.800000
5,622496,2022-10-15 14:30:34.800000,2022-10-15 14:40:34.800000
5,644731,2022-10-15 15:19:52.200000,2022-10-15 15:29:52.200000
5,634021,2022-10-15 15:31:22.800000,2022-10-15 15:41:22.800000
5,607066,2022-10-15 15:43:13.800000,2022-10-15 15:53:13.800000
5,607071,2022-10-15 15:56:36,2022-10-15 16:06:36
5,609337,2022-10-15 16:37:37.200000,2022-10-15 16:47:37.200000
5,606554,2022-10-15 16:51:00,2022-10-15 17:01:00
5,698991,2022-10-15 17:40:10.800000,2022-10-15 17:50:10.800000
5,619168,2022-10-15 18:45:36,2022-10-15 18:55:36
5,699068,2022-10-15 18:58:39,2022-10-15 19:08:39
6,609089,2022-10-15 09:00:00,2022-10-15 09:10:00
6,645468,2022-10-15 09:31:49.800000,2022-10-15 09:41:49.800000
6,634917,2022-10-15 10:01:07.800000,2022-10-15 10:11:07.800000
6,693096,2022-10-15 10:21:05.400000,2022-10-15 10:31:05.400000
6,649973,2022-10-15 10:38:06.600000,2022-10-15 10:48:06.600000
6,622423,2022-10-15 10:57:54,2022-10-15 11:07:54
6,645374,2022-10-15 11:31:43.200000,2022-10-15 11:41:43.200000
6,698950,2022-10-15 11:45:26.400000,2022-10-15 11:55:26.400000
6,635243,2022-10-15 12:01:25.800000,2022-10-15 12:11:25.800000
6,620787,2022-10-15 12:35:05.400000,2022-10-15 12:45:05.400000
6,661118,2022-10-15 13:11:55.800000,2022-10-15 13:21:55.800000
6,682238,2022-10-15 13:24:44.400000,2022-10-15 13:34:44.400000
6,406542,2022-10-15 14:21:16.800000,2022-10-15 14:31:16.800000
6,682273,2022-10-15 14:34:26.400000,2022-10-15 14:44:26.400000
6,406542,2022-10-15 14:47:36,2022-10-15 14:57:36
6,668122,2022-10-15 15:30:40.200000,2022-10-15 15:40:40.200000
6,609116,2022-10-15 15:43:01.200000,2022-10-15 15:53:01.200000
6,634761,2022-10-15 15:59:45,2022-10-15 16:09:45
6,629724,2022-10-15 16:13:36.600000,2022-10-15 16:23:36.600000
6,634789,2022-10-15 16:26:35.400000,2022-10-15 16:36:35.400000
6,658874,2022-10-15 16:41:34.800000,2022-10-15 16:51:34.800000
6,634702,2022-10-15 16:59:19.200000,2022-10-15 17:09:19.200000
6,664165,2022-10-15 17:13:54.600000,2022-10-15 17:23:54.600000
6,692629,2022-10-15 17:34:03.600000,2022-10-15 17:44:03.600000
6,699664,2022-10-15 17:52:28.200000,2022-10-15 18:02:28.200000
6,609853,2022-10-15 18:26:02.400000,2022-10-15 18:36:02.400000
7,644004,2022-10-15 09:00:00,2022-10-15 09:10:00
7,646776,2022-10-15 09:44:04.200000,2022-10-15 09:54:04.200000
7,676998,2022-10-15 10:33:35.400000,2022-10-15 10:43:35.400000
7,635737,2022-10-15 11:27:36,2022-10-15 11:37:36
7,634862,2022-10-15 12:10:15.600000,2022-10-15 12:20:15.600000
7,676339,2022-10-15 12:42:54.600000,2022-10-15 12:52:54.600000
7,619584,2022-10-15 13:18:12.600000,2022-10-15 13:28:12.600000
7,622377,2022-10-15 13:51:33,2022-10-15 14:01:33
7,644486,2022-10-15 14:12:56.400000,2022-10-15 14:22:56.400000
7,698686,2022-10-15 14:35:56.400000,2022-10-15 14:45:56.400000
7,646935,2022-10-15 14:48:15.600000,2022-10-15 14:58:15.600000
7,634740,2022-10-15 15:01:34.800000,2022-10-15 15:11:34.800000
7,688279,2022-10-15 15:32:15,2022-10-15 15:42:15
7,407025,2022-10-15 15:53:21.600000,2022-10-15 16:03:21.600000
7,688279,2022-10-15 16:14:33,2022-10-15 16:24:33
7,635217,2022-10-15 16:39:25.800000,2022-10-15 16:49:25.800000
7,607761,2022-10-15 16:58:48,2022-10-15 17:08:48
7,680315,2022-10-15 17:20:29.400000,2022-10-15 17:30:29.400000
7,635750,2022-10-15 17:44:29.400000,2022-10-15 17:54:29.400000
7,687688,2022-10-15 18:19:29.400000,2022-10-15 18:29:29.400000
7,622390,2022-10-15 18:32:43.200000,2022-10-15 18:42:43.200000
0,607062,2022-10-16 09:00:00,2022-10-16 09:10:00
0,690294,2022-10-16 09:17:42.600000,2022-10-16 09:27:42.600000
0,607064,2022-10-16 09:29:30.600000,2022-10-16 09:39:30.600000
0,608566,2022-10-16 09:59:02.400000,2022-10-16 10:09:02.400000
0,693237,2022-10-16 10:58:21,2022-10-16 11:08:21
0,606536,2022-10-16 11:23:54,2022-10-16 11:33:54
0,628643,2022-10-16 11:54:10.800000,2022-10-16 12:04:10.800000
0,687671,2022-10-16 12:09:04.200000,2022-10-16 12:19:04.200000
0,606516,2022-10-16 12:44:45.600000,2022-10-16 12:54:45.600000
0,606578,2022-10-16 14:09:22.800000,2022-10-16 14:19:22.800000
0,619580,2022-10-16 14:25:32.400000,2022-10-16 14:35:32.400000
0,698994,2022-10-16 14:38:02.400000,2022-10-16 14:48:02.400000
0,607011,2022-10-16 15:28:45.600000,2022-10-16 15:38:45.600000
0,634918,2022-10-16 16:32:59.400000,2022-10-16 16:42:59.400000
1,607001,2022-10-16 09:00:00,2022-10-16 09:10:00
1,619195,2022-10-16 09:49:37.200000,2022-10-16 09:59:37.200000
1,680632,2022-10-16 11:04:53.400000,2022-10-16 11:14:53.400000
1,635569,2022-10-16 12:23:17.400000,2022-10-16 12:33:17.400000
1,635218,2022-10-16 13:47:40.200000,2022-10-16 13:57:40.200000
1,635232,2022-10-16 14:04:33,2022-10-16 14:14:33
1,607090,2022-10-16 14:43:53.400000,2022-10-16 14:53:53.400000
1,607020,2022-10-16 15:02:13.200000,2022-10-16 15:12:13.200000
1,606514,2022-10-16 15:15:03.600000,2022-10-16 15:25:03.600000
1,606199,2022-10-16 15:59:24.600000,2022-10-16 16:09:24.600000
1,619607,2022-10-16 16:24:42.600000,2022-10-16 16:34:42.600000
2,406190,2022-10-16 09:00:00,2022-10-16 09:10:00
2,683122,2022-10-16 09:30:09.600000,2022-10-16 09:40:09.600000
2,625034,2022-10-16 09:47:42.600000,2022-10-16 09:57:42.600000
2,683122,2022-10-16 10:05:15.600000,2022-10-16 10:15:15.600000
2,625034,2022-10-16 10:22:48.600000,2022-10-16 10:32:48.600000
2,663163,2022-10-16 10:40:59.400000,2022-10-16 10:50:59.400000
2,609331,2022-10-16 11:00:13.200000,2022-10-16 11:10:13.200000
2,609806,2022-10-16 11:11:52.800000,2022-10-16 11:21:52.800000
2,625032,2022-10-16 11:25:06,2022-10-16 11:35:06
2,640027,2022-10-16 11:42:14.400000,2022-10-16 11:52:14.400000
2,406596,2022-10-16 12:00:48,2022-10-16 12:10:48
2,605394,2022-10-16 12:20:09,2022-10-16 12:30:09
2,692636,2022-10-16 12:42:10.800000,2022-10-16 12:52:10.800000
2,698677,2022-10-16 13:02:57.600000,2022-10-16 13:12:57.600000
2,676995,2022-10-16 13:24:15,2022-10-16 13:34:15
2,635705,2022-10-16 13:54:44.400000,2022-10-16 14:04:44.400000
2,676981,2022-10-16 14:16:06.600000,2022-10-16 14:26:06.600000
2,699090,2022-10-16 14:38:39.600000,2022-10-16 14:48:39.600000
2,634835,2022-10-16 14:58:28.800000,2022-10-16 15:08:28.800000
2,606047,2022-10-16 15:11:25.200000,2022-10-16 15:21:25.200000
2,649987,2022-10-16 16:01:58.200000,2022-10-16 16:11:58.200000
2,607770,2022-10-16 16:25:13.800000,2022-10-16 16:35:13.800000
2,649987,2022-10-16 16:47:55.800000,2022-10-16 16:57:55.800000
2,622434,2022-10-16 17:37:09.600000,2022-10-16 17:47:09.600000
2,634836,2022-10-16 17:50:36.600000,2022-10-16 18:00:36.600000
2,648080,2022-10-16 18:17:59.400000,2022-10-16 18:27:59.400000
2,634875,2022-10-16 18:30:36,2022-10-16 18:40:36
2,634836,2022-10-16 18:57:27,2022-10-16 19:07:27
3,688376,2022-10-16 09:00:00,2022-10-16 09:10:00
3,616766,2022-10-16 09:35:36.600000,2022-10-16 09:45:36.600000
3,635286,2022-10-16 10:08:09,2022-10-16 10:18:09
3,606520,2022-10-16 10:30:26.400000,2022-10-16 10:40:26.400000
3,606518,2022-10-16 10:47:22.200000,2022-10-16 10:57:22.200000
3,640088,2022-10-16 11:06:13.200000,2022-10-16 11:16:13.200000
3,635516,2022-10-16 11:22:04.200000,2022-10-16 11:32:04.200000
3,609965,2022-10-16 11:44:04.800000,2022-10-16 11:54:04.800000
3,657936,2022-10-16 12:03:00,2022-10-16 12:13:00
3,407002,2022-10-16 12:23:42.600000,2022-10-16 12:33:42.600000
3,607579,2022-10-16 13:25:36,2022-10-16 13:35:36
3,607599,2022-10-16 13:53:40.200000,2022-10-16 14:03:40.200000
3,607764,2022-10-16 14:23:49.800000,2022-10-16 14:33:49.800000
3,628617,2022-10-16 14:45:04.800000,2022-10-16 14:55:04.800000
3,669262,2022-10-16 14:57:09,2022-10-16 15:07:09
3,607754,2022-10-16 15:09:29.400000,2022-10-16 15:19:29.400000
3,682188,2022-10-16 15:26:13.200000,2022-10-16 15:36:13.200000
3,636070,2022-10-16 15:44:01.200000,2022-10-16 15:54:01.200000
3,682176,2022-10-16 16:01:39,2022-10-16 16:11:39
3,683128,2022-10-16 16:22:58.800000,2022-10-16 16:32:58.800000
3,658916,2022-10-16 16:40:21,2022-10-16 16:50:21
3,634692,2022-10-16 16:58:28.800000,2022-10-16 17:08:28.800000
3,640029,2022-10-16 17:21:27,2022-10-16 17:31:27
3,637556,2022-10-16 17:38:54,2022-10-16 17:48:54
3,682276,2022-10-16 18:07:44.400000,2022-10-16 18:17:44.400000
3,634977,2022-10-16 18:29:34.800000,2022-10-16 18:39:34.800000
4,605329,2022-10-16 09:00:00,2022-10-16 09:10:00
4,680612,2022-10-16 09:20:52.200000,2022-10-16 09:30:52.200000
4,698674,2022-10-16 09:34:46.200000,2022-10-16 09:44:46.200000
4,676358,2022-10-16 09:50:26.400000,2022-10-16 10:00:26.400000
4,406148,2022-10-16 10:01:09,2022-10-16 10:11:09
4,695012,2022-10-16 10:21:40.200000,2022-10-16 10:31:40.200000
4,634658,2022-10-16 10:42:31.200000,2022-10-16 10:52:31.200000
4,606160,2022-10-16 11:02:43.800000,2022-10-16 11:12:43.800000
4,692216,2022-10-16 11:24:31.800000,2022-10-16 11:34:31.800000
4,639710,2022-10-16 11:43:00,2022-10-16 11:53:00
4,607511,2022-10-16 12:08:03,2022-10-16 12:18:03
